name,ticktime,price,volume,prev_price,kind
锦州港,14:56:55,5.7,479750,5.68,U
小商品城,14:56:55,9.45,760072,9.44,U
永辉超市,14:56:55,10.54,1076704,10.55,D
四川九洲,14:56:47,28.84,120000,28.83,U
振华重工,14:56:45,6.12,400500,6.12,U
大连港,14:56:40,6.21,1746812,6.2,U
联建光电,14:56:38,30.38,203300,30.39,D
上海机场,14:56:05,30.44,307800,30.46,D
智飞生物,14:55:53,38.15,83200,38.14,U
佳讯飞鸿,14:55:44,40.69,106599,40.69,D
日机密封,14:55:11,143.25,57100,143.21,U
金洲管道,14:55:08,18.68,751500,18.68,D
中央商场,14:54:50,11.0,1034300,10.9,U
海泰发展,14:54:35,7.05,1005000,7.06,D
申能股份,14:54:35,7.53,834592,7.51,U
泛海控股,14:54:26,12.5,321300,12.53,D
华菱钢铁,14:54:17,3.07,1002700,3.07,D
翠微股份,14:54:09,11.02,310267,10.9,U
七 匹 狼,14:53:50,13.1,989496,13.01,U
山推股份,14:53:44,6.79,508200,6.8,D
黑牡丹,14:53:44,11.68,387800,11.67,U
丽江旅游,14:53:32,15.22,280700,15.21,U
光一科技,14:53:26,44.77,99700,44.5,D
先河环保,14:53:23,21.42,301400,21.42,D
雅戈尔,14:53:04,16.2,981864,16.15,U
普莱柯,14:52:49,61.36,91300,61.36,U
*ST金路,14:52:44,8.56,314801,8.56,D
澳洋科技,14:52:28,15.59,286800,15.59,D
兄弟科技,14:52:25,31.15,286000,31.14,D
天健集团,14:52:19,18.8,178300,18.79,U
城市传媒,14:51:44,19.3,482448,19.23,U
伊利股份,14:51:39,15.08,1017600,15.07,U
文科园林,14:51:37,56.48,60300,56.34,U
国药股份,14:51:34,34.57,135100,34.54,U
阳光照明,14:51:29,8.05,401000,8.01,U
合力泰,14:51:07,19.41,154500,19.38,U
湖北能源,14:50:49,6.2,521700,6.19,U
巨轮智能,14:50:37,16.63,407100,16.6,U
科迪乳业,14:50:16,30.12,271900,30.09,U
星湖科技,14:49:41,8.66,525200,8.61,U
鞍重股份,14:49:37,84.48,532400,84.46,D
湖北广电,14:49:28,20.8,218700,20.74,U
冠城大通,14:49:10,8.91,1208400,8.91,U
宁波海运,14:49:10,6.92,533800,6.91,U
申华控股,14:49:05,5.58,773000,5.59,D
五洋科技,14:49:04,74.69,95200,74.69,D
金科股份,14:48:55,5.66,533900,5.67,D
神州泰岳,14:48:46,13.75,504000,13.75,D
三友化工,14:48:35,7.8,500000,7.78,U
太阳纸业,14:48:16,5.47,454300,5.49,D
艾派克,14:48:01,45.91,60600,45.94,D
华泰股份,14:47:15,5.76,480400,5.76,D
海兰信,14:47:01,42.91,198000,42.91,D
云煤能源,14:46:55,6.75,578400,6.75,D
华孚色纺,14:46:52,12.9,227200,12.87,U
君正集团,14:46:50,11.88,708900,11.88,U
隧道股份,14:46:45,10.97,582500,11.0,D
渤海租赁,14:46:40,8.81,484800,8.8,U
科远股份,14:46:40,36.96,100755,36.95,D
中南建设,14:46:37,16.2,402600,16.2,D
同仁堂,14:46:25,37.06,1299900,37.06,U
迪马股份,14:46:15,10.9,3362600,10.8,U
美 欣 达,14:45:31,44.8,80000,45.1,D
普丽盛,14:45:07,73.6,84620,73.6,D
博汇纸业,14:45:05,4.0,822500,4.0,U
*ST蒙发,14:44:58,11.26,223850,11.26,D
豪迈科技,14:44:58,22.58,80300,22.52,U
北辰实业,14:44:55,5.45,1000000,5.41,U
尚荣医疗,14:44:49,30.38,236708,30.37,U
神火股份,14:44:43,4.5,524588,4.5,U
秀强股份,14:44:37,38.06,300000,37.68,U
苏 泊 尔,14:44:31,26.3,51048,26.32,D
铁龙物流,14:44:14,9.25,364800,9.24,U
川润股份,14:44:10,10.21,584366,10.18,U
友利控股,14:44:04,13.98,1005600,13.97,U
亨通光电,14:43:59,16.03,4519576,15.99,D
万  科Ａ,14:43:58,22.21,1709872,22.21,D
同济科技,14:43:24,12.72,691504,12.72,U
运盛医疗,14:43:09,20.3,1648200,20.29,U
日照港,14:43:04,6.93,1022500,6.92,U
盛运环保,14:43:01,11.79,804400,11.78,U
宁沪高速,14:42:24,8.75,500200,8.74,U
华联控股,14:42:19,7.87,430500,7.88,D
宜华健康,14:42:16,37.55,82600,37.55,U
北京科锐,14:41:31,19.85,187031,19.7,U
哈药股份,14:41:19,12.19,290700,12.19,D
万马股份,14:41:19,31.32,588104,31.32,U
三毛B股,14:40:49,1.83,250200,1.82,U
瑞茂通,14:40:39,25.2,150363,25.3,D
上海三毛,14:40:29,22.64,905524,22.6,D
华侨城Ａ,14:39:55,9.28,905488,9.28,D
杭锅股份,14:39:46,15.22,140600,15.07,U
江山股份,14:39:44,25.44,117200,25.34,U
上工申贝,14:39:44,15.58,192300,15.49,U
尤夫股份,14:39:43,17.45,171900,17.31,U
湖南天雁,14:39:39,7.6,396900,7.53,U
联化科技,14:39:37,18.9,157400,18.86,U
百润股份,14:39:34,43.4,81520,43.3,U
天原集团,14:39:10,8.18,302650,8.14,U
华伍股份,14:38:40,14.1,200000,14.15,D
海南高速,14:38:34,7.34,454300,7.34,D
卓翼科技,14:38:28,13.85,301300,13.85,U
金石东方,14:38:19,74.13,48800,74.13,D
润和软件,14:38:04,54.53,307377,54.52,D
洲明科技,14:37:55,40.02,182100,40.02,U
张江高科,14:37:45,29.92,1222300,29.92,U
厚普股份,14:37:43,86.7,142400,86.7,U
西藏发展,14:37:31,17.91,537408,17.9,D
伟星股份,14:37:16,19.6,294600,19.74,D
菲达环保,14:37:15,19.0,744236,18.97,U
宝钢股份,14:37:00,5.6,1302096,5.62,D
圣阳股份,14:36:40,19.18,143609,19.15,U
华能国际,14:36:14,8.81,569744,8.79,U
东方网络,14:35:34,72.14,733308,72.14,D
东方航空,14:35:14,7.46,1006800,7.46,D
中国船舶,14:35:09,35.83,300700,35.83,U
长海股份,14:34:55,34.0,76300,33.99,U
金地集团,14:34:34,13.98,573600,13.95,U
中国太保,14:34:34,27.71,420800,27.7,U
中国人寿,14:34:34,28.71,410200,28.71,D
通源石油,14:34:31,10.5,563351,10.46,U
海伦哲,14:34:25,20.27,501400,20.19,U
大地传媒,14:34:22,21.0,148063,21.07,D
通宝能源,14:34:14,7.0,300000,7.02,D
八菱科技,14:33:49,49.81,200500,49.81,U
中国国航,14:33:09,8.52,1004100,8.52,U
建设银行,14:32:49,5.78,832900,5.77,U
凯乐科技,14:32:33,15.15,433350,15.2,D
士兰微,14:32:28,8.7,930500,8.68,U
航天通信,14:32:13,22.96,316300,22.94,U
浔兴股份,14:32:12,15.88,209400,15.9,D
上海家化,14:31:33,38.7,191894,38.87,D
天宝股份,14:31:27,13.51,409900,13.55,D
海 利 得,14:30:00,16.44,200000,16.4,U
科斯伍德,14:29:48,16.62,333251,16.62,D
大族激光,14:29:21,26.27,512100,26.25,E
新研股份,14:26:39,15.42,384600,15.48,D
浙江众成,14:26:30,19.45,698700,19.38,U
思创医惠,14:26:00,51.88,213500,51.88,D
上港集团,14:25:26,6.8,348804,6.81,D
力帆股份,14:24:41,16.89,355100,16.97,D
福耀玻璃,14:23:31,15.4,472436,15.3,U
绿景控股,14:23:30,37.0,210553,37.2,D
大通燃气,14:23:12,13.96,640100,13.96,U
大秦铁路,14:23:01,8.79,609172,8.79,D
*ST中富,14:22:30,5.6,800000,5.64,D
招商轮船,14:21:50,7.3,1053496,7.28,U
西山煤电,14:21:33,5.95,679300,5.98,D
永利股份,14:21:24,36.73,135000,36.73,D
深大通,14:21:00,59.33,192700,59.32,U
珠海港,14:20:57,7.34,355000,7.33,U
富瑞特装,14:20:21,31.19,302336,31.19,D
山东路桥,14:19:51,7.7,1150000,7.66,U
中钢国际,14:19:15,17.2,573420,17.28,D
青鸟华光,14:19:10,11.1,300000,11.07,U
漳泽电力,14:19:06,5.9,506180,5.91,D
莱宝高科,14:18:06,13.64,270900,13.65,D
内蒙华电,14:17:54,4.62,807464,4.62,U
洋河股份,14:17:42,65.13,60100,65.13,D
生益科技,14:17:19,9.76,1026400,9.76,D
上风高科,14:16:39,26.0,117646,26.05,D
明星电缆,14:15:49,9.1,300100,9.06,U
北京城乡,14:15:24,19.07,180200,19.07,D
力星股份,14:15:09,39.63,129500,39.64,D
中国巨石,14:14:23,25.9,450600,25.93,D
综艺股份,14:14:18,16.94,1021296,16.95,E
保税科技,14:14:18,7.25,744300,7.23,U
金正大,14:13:45,20.7,300000,20.62,U
华西股份,14:13:36,14.15,475730,14.15,D
合肥城建,14:12:57,25.65,130200,25.6,U
中科电气,14:12:30,17.45,317200,17.41,U
永兴特钢,14:11:35,61.0,131700,59.0,U
华远地产,14:11:30,7.18,613304,7.15,U
渤海股份,14:11:29,25.35,123700,25.35,U
莱美药业,14:11:20,36.31,200600,36.31,D
维力医疗,14:11:15,42.0,105300,41.97,U
新 大 陆,14:11:11,24.5,384800,24.47,U
三诺生物,14:11:11,36.8,74838,36.64,U
华胜天成,14:10:55,25.58,907298,25.49,U
东方市场,14:10:50,6.25,706628,6.24,U
棕榈园林,14:10:32,25.3,220000,25.3,D
南方航空,14:10:25,8.15,1497632,8.15,U
深高速,14:10:25,9.07,311153,9.07,D
华东科技,14:09:59,10.03,250000,10.0,U
*ST华锦,14:09:53,8.0,789500,7.99,U
澳洋顺昌,14:09:47,10.8,1885800,10.8,D
武汉中商,14:09:29,16.05,746985,15.8,U
步森股份,14:09:11,43.05,340400,43.05,U
农业银行,14:09:05,3.26,14513104,3.26,D
新华联,14:08:44,10.49,221698,10.48,U
上峰水泥,14:08:29,8.85,349400,8.83,U
陆家Ｂ股,14:07:40,4.022,117000,4.028,D
瑞康医药,14:07:32,36.0,119800,35.97,U
旗滨集团,14:06:59,5.65,1006748,5.65,U
华斯股份,14:06:56,26.32,1419795,26.21,D
皇庭B,14:06:35,11.9,94600,11.9,D
丽珠集团,14:05:44,51.0,93568,51.15,D
南兴装备,14:04:59,54.0,54200,53.8,U
中国中铁,14:04:46,11.27,723568,11.25,U
禾嘉股份,14:04:36,17.06,340200,17.11,D
杭氧股份,14:03:56,10.98,262400,10.92,U
联创光电,14:03:45,20.96,467200,20.96,D
海利生物,14:03:45,54.99,200000,54.99,D
中来股份,14:03:26,61.5,100000,60.71,U
方正科技,14:03:10,6.5,1170600,6.48,U
东阳光科,14:02:10,10.29,1143964,10.28,U
晨鸣纸业,14:02:08,9.0,440998,9.01,D
长亮科技,14:02:05,79.32,87700,79.3,U
晨光文具,14:01:55,39.3,89700,39.38,D
汉邦高科,14:01:26,129.81,52700,129.8,U
壹桥海参,14:01:08,9.7,421900,9.67,U
诺 普 信,14:01:02,18.55,293692,18.55,D
海陆重工,14:00:41,10.04,247900,10.0,U
华夏幸福,14:00:29,31.99,519250,31.9,U
方大化工,14:00:26,9.07,600000,9.1,D
三木集团,13:59:59,10.4,317400,10.47,D
双汇发展,13:59:59,19.21,141682,19.19,U
天成自控,13:59:44,49.03,99900,49.0,U
东凌粮油,13:59:41,18.87,303435,18.49,U
华天科技,13:59:08,18.43,311022,18.33,U
广百股份,13:58:44,16.79,125400,16.75,U
云内动力,13:58:35,8.6,325000,8.6,U
摩恩电气,13:58:35,14.3,425387,14.16,U
华东医药,13:58:29,81.15,143000,81.15,U
顺发恒业,13:58:17,10.1,355000,10.15,D
一拖股份,13:58:09,13.9,305650,13.85,U
雅化集团,13:57:59,9.25,1000998,9.21,U
利君股份,13:57:50,13.71,151800,13.68,U
春秋航空,13:57:44,62.0,108600,61.99,U
益丰药房,13:57:19,43.0,81300,42.98,U
外高桥,13:56:53,26.0,237599,26.2,D
北特科技,13:56:48,40.08,62400,40.05,U
华工科技,13:56:17,22.29,3132088,22.29,D
轻纺城,13:56:13,8.38,634800,8.38,U
和而泰,13:55:08,23.78,184637,23.65,U
香江控股,13:54:28,9.87,876676,9.87,D
南风化工,13:53:50,6.55,300300,6.51,U
双环传动,13:53:41,28.1,259625,28.0,U
天壕环境,13:53:20,24.01,257600,23.85,U
神州长城,13:52:14,39.62,211956,39.62,D
建投能源,13:51:31,10.59,271700,10.55,U
键桥通讯,13:51:13,21.25,219339,21.18,U
北玻股份,13:50:49,8.48,548200,8.48,D
华夏银行,13:50:37,11.28,485808,11.29,D
鼎立股份,13:50:17,12.21,542220,12.19,U
金固股份,13:50:10,31.92,221000,32.0,D
浙江医药,13:48:56,10.85,714260,10.87,D
汇鸿集团,13:48:21,13.74,419100,13.75,D
滨海能源,13:48:10,23.1,357800,23.1,D
九洲药业,13:48:06,69.5,53980,69.88,D
欣泰电气,13:48:01,18.1,348200,18.09,U
东方明珠,13:47:51,37.06,526000,37.07,D
深圳机场,13:47:34,8.24,522500,8.26,D
燕京啤酒,13:47:34,8.08,301300,8.12,D
森远股份,13:47:16,17.9,176100,17.92,D
山大华特,13:46:43,34.77,120000,34.82,D
金健米业,13:46:08,7.21,917400,7.18,E
中国银行,13:45:58,4.06,4089104,4.06,D
国星光电,13:45:16,16.25,337560,16.25,D
民生银行,13:45:13,8.7,1118800,8.7,D
中航黑豹,13:44:23,16.11,333752,16.25,D
宝莫股份,13:43:58,9.61,406600,9.65,D
隆鑫通用,13:43:43,23.75,673408,23.74,U
超声电子,13:43:22,11.5,396440,11.53,D
金风科技,13:43:10,20.83,806000,20.83,D
珈伟股份,13:43:04,27.4,219100,27.41,D
蓝英装备,13:42:19,25.0,133720,25.01,D
大商股份,13:41:57,56.42,593899,56.42,U
广电运通,13:41:22,31.95,229700,31.97,D
太钢不锈,13:41:16,4.16,486104,4.16,D
双龙股份,13:40:28,17.24,215000,17.25,D
南京化纤,13:40:12,14.3,318700,14.3,U
德豪润达,13:38:10,9.2,546400,9.22,D
鼎泰新材,13:37:49,30.89,100700,30.86,U
银邦股份,13:37:40,9.6,1033300,9.6,U
上海临港,13:37:12,23.15,156000,23.15,U
南宁糖业,13:35:49,18.48,94100,18.48,D
雷柏科技,13:35:43,56.41,103450,56.41,D
申通地铁,13:35:31,17.8,150800,17.71,U
九州通,13:34:36,19.19,473100,19.1,U
围海股份,13:34:19,8.75,400000,8.74,U
中天能源,13:33:46,25.4,389400,25.45,D
空港股份,13:33:21,16.31,200500,16.32,D
万顺股份,13:33:10,18.0,487095,17.93,U
久立特材,13:33:04,14.82,698424,14.79,U
奥克股份,13:33:04,8.29,230700,8.27,U
西藏天路,13:31:47,11.2,553230,11.17,U
吉林化纤,13:30:42,7.9,517900,7.85,U
中信重工,13:30:41,7.38,761744,7.36,U
日发精机,13:30:36,25.5,158400,25.7,D
桂东电力,13:30:31,9.95,300000,9.93,U
澳柯玛,13:30:16,8.7,385200,8.68,U
桂林旅游,13:29:54,13.0,303000,12.9,U
星河生物,13:29:48,27.93,145600,27.93,D
金河生物,13:28:12,22.5,247800,22.46,U
科士达,13:27:48,36.45,200000,36.45,D
卫星石化,13:27:42,10.76,186500,10.74,U
天业通联,13:27:36,19.3,272500,19.37,D
泸州老窖,13:26:45,25.6,329212,25.56,U
海南航空,13:26:45,3.91,2036600,3.91,D
石大胜华,13:26:45,42.25,1225584,42.25,D
精达股份,13:26:35,6.56,704200,6.56,D
山东钢铁,13:26:10,3.23,1145000,3.23,U
川投能源,13:26:10,10.75,464400,10.75,D
永泰能源,13:26:00,4.75,1301898,4.73,U
金岭矿业,13:25:51,9.35,594900,9.31,U
青松建化,13:25:40,5.9,549178,5.89,U
中煤能源,13:24:55,6.25,689800,6.25,U
创兴资源,13:24:40,16.35,1203200,16.35,D
新疆城建,13:24:29,11.68,364700,11.63,U
同花顺,13:24:06,84.5,368954,84.15,U
成商集团,13:23:59,8.63,266520,8.61,U
恒星科技,13:23:18,7.45,600000,7.43,U
湖南投资,13:23:06,11.39,547800,11.39,U
大唐发电,13:22:59,5.21,501400,5.2,U
粤宏远Ａ,13:22:18,7.18,500900,7.18,U
成都路桥,13:22:15,7.02,745600,7.03,D
上海凯宝,13:21:51,14.4,501600,14.38,U
龙元建设,13:21:44,9.97,500000,9.97,D
天山股份,13:21:12,8.15,600201,8.16,D
亚通股份,13:21:09,15.18,266727,15.2,D
河池化工,13:20:06,15.7,162500,15.74,D
*ST星美,13:19:09,22.35,440910,22.26,U
国投电力,13:19:03,8.7,1456200,8.69,U
普洛药业,13:18:24,8.22,640968,8.18,U
锐奇股份,13:18:09,19.08,184100,18.97,U
深桑达Ａ,13:18:06,25.38,150000,25.37,U
中船防务,13:18:03,36.87,100000,36.59,U
广济药业,13:17:45,25.41,416400,25.4,U
浙江广厦,13:17:43,8.35,843750,8.34,U
锡业股份,13:17:03,13.89,1008400,13.88,U
太龙药业,13:15:52,8.8,592628,8.78,U
三联虹普,13:15:45,88.44,109200,88.44,U
雪峰科技,13:15:42,33.0,381200,32.99,U
华发股份,13:14:37,16.1,273200,16.08,U
圣农发展,13:14:24,21.2,241918,21.11,U
华铭智能,13:14:12,37.5,94400,37.5,D
恩华药业,13:13:54,29.5,218300,29.7,D
首钢股份,13:13:42,3.8,674300,3.79,U
国电电力,13:13:21,4.01,2058104,4.0,U
华鲁恒升,13:13:16,14.5,304600,14.49,U
中国铝业,13:13:06,5.15,2196600,5.15,U
司尔特,13:12:54,12.6,329531,12.54,U
拓尔思,13:12:51,36.0,300700,35.85,U
中化国际,13:12:36,11.46,972700,11.46,D
日出东方,13:12:31,10.4,500000,10.45,D
华灿光电,13:10:50,9.79,636400,9.78,U
包钢股份,13:10:31,3.8,1333760,3.79,U
安阳钢铁,13:10:31,3.09,1014403,3.1,D
烟台冰轮,13:10:23,17.17,507299,17.15,U
云南白药,13:10:05,72.69,77800,72.69,U
武钢股份,13:09:50,3.57,877800,3.57,U
华测检测,13:08:59,28.0,200600,27.9,U
柳钢股份,13:08:50,4.33,347905,4.32,U
雷鸣科化,13:08:45,13.63,194450,13.6,U
五洲交通,13:08:40,6.41,337700,6.4,U
东方锆业,13:08:35,11.0,790000,10.98,U
廊坊发展,13:08:35,15.3,300700,15.3,D
花园生物,13:08:08,27.96,560807,27.95,D
马钢股份,13:08:00,3.26,845200,3.26,U
通达动力,13:07:59,29.9,176300,29.92,D
依米康,13:05:47,28.1,96700,28.04,U
双星新材,13:05:41,12.33,287500,12.28,U
冠农股份,13:05:24,11.39,511600,11.33,U
冀中能源,13:05:02,5.1,500000,5.09,U
天玑科技,13:04:59,35.82,412300,35.82,D
江苏阳光,13:03:54,5.97,991104,5.97,U
朗玛信息,13:03:53,58.82,239700,58.8,D
森源电气,13:03:08,19.04,200200,19.04,D
爱建集团,13:02:58,15.01,1597512,14.96,U
合肥百货,13:02:38,10.57,419400,10.58,D
迪安诊断,13:01:14,73.0,80000,72.9,U
川大智胜,13:00:08,54.0,141000,53.77,U
斯莱克,13:00:08,47.88,47400,47.88,D
古越龙山,13:00:08,10.93,320010,10.92,U
ST荣华,13:00:08,7.08,541151,7.07,U
金山股份,13:00:08,7.26,511594,7.24,U
鲁北化工,13:00:08,10.2,519000,10.19,U
北京银行,13:00:08,10.15,2677252,10.13,U
中信银行,13:00:08,7.49,2155600,7.45,U
盛洋科技,13:00:08,105.99,103055,104.2,U
视觉中国,13:00:05,38.0,254800,38.0,D
天兴仪表,13:00:05,35.03,145020,34.92,U
天保基建,13:00:05,7.13,764800,7.13,U
泰和新材,13:00:05,15.99,379200,15.81,U
富煌钢构,13:00:05,42.12,469471,40.0,D
同方股份,13:00:03,18.0,1254952,18.0,U
荣丰控股,13:00:02,28.08,121800,27.97,U
东土科技,13:00:02,25.49,222000,25.49,D
全通教育,13:00:02,97.0,140362,96.68,U
华电Ｂ股,11:29:27,0.59,400000,0.592,D
汇金股份,11:29:15,61.9,256700,61.9,U
金通灵,11:28:57,35.0,200000,34.87,U
诚志股份,11:27:57,25.3,500000,25.17,U
红豆股份,11:27:27,22.88,248252,22.94,D
美的集团,11:25:42,30.27,300100,30.33,D
柳    工,11:24:36,8.32,300000,8.28,U
大众公用,11:22:56,10.5,1479400,10.49,U
美晨科技,11:22:54,11.8,380400,11.86,D
安科生物,11:20:39,39.4,146100,39.5,D
云天化,11:20:21,13.6,474700,13.56,U
老白干酒,11:19:51,57.0,57100,56.95,U
南山控股,11:19:18,8.8,292099,8.81,D
工商银行,11:18:46,4.62,2662056,4.63,D
雪人股份,11:18:39,11.5,500000,11.5,D
江河创建,11:17:21,13.68,480105,13.72,D
易事特,11:17:12,50.22,120078,50.19,D
新兴铸管,11:16:54,6.59,668900,6.59,D
长江电力,11:16:51,13.86,800600,13.9,D
三垒股份,11:16:27,24.07,97100,24.11,D
精工钢构,11:16:06,6.07,833100,6.07,D
健康元,11:15:51,14.64,581600,14.65,E
宁波精达,11:15:16,52.02,78100,52.02,D
三 力 士,11:13:53,22.67,900200,22.67,D
金自天正,11:13:26,19.38,260388,19.6,D
益佰制药,11:13:06,20.37,382800,20.38,D
晋西车轴,11:12:40,10.66,623820,10.61,U
晋亿实业,11:12:25,11.7,397000,11.66,U
中国一重,11:10:15,8.4,937872,8.38,U
太原重工,11:10:05,6.0,1007400,5.99,U
三一重工,11:09:10,6.54,765276,6.55,D
春兰股份,11:09:10,8.15,459800,8.18,D
得利斯,11:09:02,16.49,300690,16.49,D
四川长虹,11:08:55,6.1,1276340,6.1,U
东方网力,11:08:20,79.29,80000,79.01,U
百川股份,11:06:23,11.0,226600,11.02,D
四环生物,11:05:41,7.2,885128,7.23,D
吴通控股,11:05:41,47.67,126200,47.33,D
久联发展,11:04:11,27.27,285000,27.3,D
西藏药业,11:03:30,39.6,83874,39.63,D
楚天高速,11:03:15,4.99,520900,4.99,U
奥飞动漫,11:02:59,50.6,295600,50.6,D
中储股份,11:01:45,10.45,563500,10.42,U
金圆股份,11:01:38,13.91,591020,13.87,U
外运发展,11:01:35,28.0,305400,27.97,U
仁智油服,11:01:32,14.87,2226652,14.87,D
华贸物流,10:57:43,12.16,514904,12.16,D
鲍斯股份,10:57:29,53.33,139300,53.33,D
峨眉山Ａ,10:57:20,14.31,259600,14.33,D
欧浦智网,10:57:05,41.84,304599,41.84,D
云南城投,10:55:53,7.02,571980,7.08,D
华鹏飞,10:55:19,38.46,154466,38.46,D
金杯汽车,10:55:13,4.86,534000,4.86,D
*ST融捷,10:54:43,46.0,130000,46.03,D
春兴精工,10:54:37,12.57,730200,12.59,D
格力地产,10:54:12,22.0,414800,21.97,U
海达股份,10:53:37,14.62,247080,14.75,D
首开股份,10:52:37,13.69,1202400,13.7,D
庞大集团,10:52:37,4.01,1937776,4.01,U
建新股份,10:52:34,7.4,334300,7.44,D
华录百纳,10:51:31,41.8,196039,41.75,U
西王食品,10:51:28,17.84,300000,17.9,D
中兴通讯,10:47:10,18.66,1011300,18.65,U
靖远煤电,10:46:55,9.21,477000,9.21,D
桂冠电力,10:46:40,7.73,511683,7.74,D
泰禾集团,10:46:34,25.48,104400,25.48,D
京运通,10:45:35,8.85,726248,8.82,U
华仪电气,10:45:25,15.57,788900,15.57,D
皖江物流,10:45:20,6.8,928000,6.8,U
富邦股份,10:45:13,31.6,145600,31.6,D
天房发展,10:44:35,5.61,500000,5.6,U
长江证券,10:44:31,12.82,1811800,12.82,U
大唐电信,10:44:15,23.6,552560,23.52,U
金龙机电,10:43:52,28.46,254300,28.42,U
天康生物,10:43:25,9.95,321100,9.93,U
百联股份,10:43:04,18.0,379700,17.96,U
中国建筑,10:42:49,6.66,6100928,6.64,U
安源煤业,10:42:44,5.8,1003000,5.79,U
浙富控股,10:42:34,8.48,919800,8.52,D
大金重工,10:41:49,16.25,400000,16.35,D
大名城,10:41:44,11.8,1059300,11.8,D
华业资本,10:41:14,15.5,747500,15.57,D
苏宁环球,10:40:28,13.57,533896,13.59,D
浦东金桥,10:39:59,22.8,233000,22.8,U
龙头股份,10:39:33,26.65,409900,26.65,U
锦江股份,10:39:18,49.15,134732,48.98,U
海螺水泥,10:39:08,17.0,945557,16.96,U
长春燃气,10:38:18,8.29,606400,8.3,D
聚飞光电,10:37:18,10.99,500000,10.87,U
新朋股份,10:36:51,12.88,351850,12.84,U
建峰化工,10:36:36,9.8,263150,9.81,D
新湖中宝,10:36:28,5.07,1428080,5.07,U
光明乳业,10:34:22,15.45,346600,15.48,D
高乐股份,10:33:30,18.3,301138,18.27,U
华北高速,10:33:18,5.79,300000,5.81,D
阳光股份,10:33:00,5.7,503900,5.68,U
金 融 街,10:32:33,12.68,3211400,12.62,D
新黄浦,10:30:56,13.85,226400,13.83,U
金鸿能源,10:30:36,22.58,222600,22.64,D
信达地产,10:30:31,7.05,394868,7.0,U
铁岭新城,10:30:09,5.71,600000,5.69,U
国风塑业,10:30:03,6.36,458000,6.37,D
金隅股份,10:30:01,10.28,472650,10.22,U
纳川股份,10:28:42,14.98,851300,14.92,U
国元证券,10:26:51,24.76,475170,24.84,D
皇氏集团,10:26:27,29.2,227592,29.02,U
时代万恒,10:25:50,14.21,424457,14.22,D
冀东水泥,10:25:27,11.98,494400,11.86,U
八一钢铁,10:24:49,8.55,779100,8.53,U
科达洁能,10:24:14,22.1,365300,22.07,U
麦捷科技,10:24:00,34.0,94000,33.93,U
中京电子,10:22:57,14.5,582000,14.52,D
北京城建,10:22:49,15.2,603100,15.2,D
祁连山,10:22:19,8.7,376501,8.65,U
隆基机械,10:22:03,19.91,147576,19.9,D
北大荒,10:21:54,14.97,546930,14.96,U
中科三环,10:21:51,15.1,501800,15.03,U
保利地产,10:21:18,11.52,23682448,11.45,D
兰太实业,10:20:28,16.0,433051,15.88,U
宝泰隆,10:20:08,9.03,1032700,9.03,U
昆药集团,10:19:58,36.0,300000,35.86,U
红相电力,10:19:05,78.28,48200,79.0,D
华锐风电,10:18:53,4.06,1000000,4.05,U
建研集团,10:18:44,18.0,500000,17.76,U
银河电子,10:18:44,25.71,131000,25.71,D
东方精工,10:18:35,14.63,350000,14.56,U
天坛生物,10:17:47,30.7,200300,30.63,U
万润股份,10:17:05,39.0,150300,39.32,D
光华科技,10:16:50,38.32,381291,37.99,U
航天晨光,10:16:07,24.79,202900,24.79,U
汉鼎股份,10:15:53,30.36,348300,30.4,D
信威集团,10:14:42,27.93,1210500,27.93,D
天津港,10:13:56,11.23,365900,11.2,U
晶方科技,10:12:51,51.62,408900,51.0,U
海默科技,10:11:38,11.5,301468,11.37,U
国电南自,10:11:01,10.03,297700,10.03,U
航天机电,10:10:45,12.1,400200,12.08,U
思源电气,10:10:35,17.4,762091,17.47,D
广深铁路,10:10:35,5.15,1555600,5.15,U
西安旅游,10:10:29,14.6,209020,14.57,U
湖北金环,10:10:26,16.05,150500,16.08,D
保变电气,10:10:25,9.12,502500,9.11,U
森马服饰,10:09:56,12.29,198750,12.25,U
三川股份,10:09:23,24.33,913600,24.33,D
银润投资,10:09:08,79.0,51300,79.02,D
新华医疗,10:08:35,39.0,140100,38.96,U
模塑科技,10:08:14,24.9,322399,25.2,D
神州信息,10:06:53,45.19,2407050,45.0,D
凯恩股份,10:06:38,9.56,413500,9.6,D
精锻科技,10:06:02,18.22,207900,18.22,D
新赛股份,10:05:54,8.5,239000,8.49,U
湖南海利,10:05:54,11.54,338300,11.54,U
桐昆股份,10:05:29,13.57,343574,13.56,U
尔康制药,10:03:41,34.0,152300,33.91,U
亿通科技,10:03:32,30.28,692568,30.28,D
三环集团,10:03:14,36.0,200800,35.91,U
新宁物流,10:03:08,22.19,240300,22.19,D
众生药业,10:02:47,13.08,301000,13.08,U
明星电力,10:02:33,14.5,1525028,14.47,D
深华发Ａ,10:01:14,29.78,183835,29.78,D
厦门信达,10:00:47,27.9,1209960,27.88,D
电子城,10:00:43,13.04,547150,12.97,D
潍柴重机,10:00:26,15.87,163100,15.9,D
中房地产,09:59:28,16.91,118672,16.96,D
茂硕电源,09:57:13,16.28,869877,16.28,D
华帝股份,09:56:55,16.28,243100,16.27,U
法因数控,09:56:25,20.0,328400,20.0,D
深物业A,09:55:37,14.9,220000,14.9,U
