code,name,trade,percent,category,tilte1,tilte2
002826,易明医药,32.03,-2.792,99,,
603658,安图生物,48.37,-2.793,198,,
603258,电魂网络,58.81,-2.793,143,,
603977,国泰集团,29.04,-2.811,127,,
002800,天顺股份,61.70,-2.819,292,,
603959,百利科技,27.85,-2.826,305,,
002815,崇达技术,44.65,-2.85,157,,
603067,振华股份,28.42,-2.871,186,,
300606,金太阳,45.63,-2.874,38,,
300615,欣天科技,59.08,-2.877,31,,
603798,康普顿,57.63,-2.882,346,,
300570,太辰光,52.12,-2.888,102,,
002845,同兴达,58.80,-2.89,52,,
300593,新雷能,43.10,-2.906,64,,
603089,正裕工业,47.60,-2.917,51,,
601881,中国银河,14.11,-2.957,54,,
603319,湘油泵,53.38,-2.963,108,,
300596,利安隆,44.78,-2.969,58,,
603990,麦迪科技,54.93,-3.019,100,,
300522,世名科技,86.90,-3.035,256,,
603888,新华网,80.65,-3.053,141,,
300563,神宇股份,52.60,-3.059,124,,
603313,梦百合,36.65,-3.068,156,,
603337,杰克股份,38.15,-3.074,58,,
300608,思特奇,71.90,-3.087,33,,
002796,世嘉科技,58.78,-3.099,312,,
300484,蓝海华腾,75.33,-3.1,361,,
300539,横河模具,41.42,-3.111,200,,
300523,辰安科技,99.90,-3.151,235,,
300587,天铁股份,41.86,-3.169,72,,
300549,优德精密,68.50,-3.18,169,,
603266,天龙股份,47.49,-3.22,67,,
603131,上海沪工,53.98,-3.227,284,,
300588,熙菱信息,45.87,-3.228,72,,
603159,上海亚虹,60.49,-3.232,218,,
300511,雪榕生物,43.33,-3.238,318,,
603639,海利尔,57.06,-3.239,65,,
300584,海辰药业,49.45,-3.324,65,,
300569,天能重工,94.69,-3.358,113,,
603038,华立股份,67.09,-3.37,61,,
002838,道恩股份,68.77,-3.399,71,,
300520,科大国创,78.30,-3.453,253,,
300553,集智股份,81.00,-3.468,148,,
300607,拓斯达,80.00,-3.475,37,,
300560,中富通,61.85,-3.51,137,,
300557,理工光科,73.02,-3.515,137,,
300547,川环科技,80.66,-3.574,169,,
300590,移为通信,78.21,-3.575,66,,
002846,英联股份,43.58,-3.584,39,,
603727,博迈科,46.71,-3.591,116,,
300586,美联新材,43.38,-3.6,73,,
002818,富森美,55.21,-3.614,129,,
603822,嘉澳环保,57.08,-3.63,324,,
603208,江山欧派,66.80,-3.635,36,,
603189,网达软件,34.01,-3.654,185,,
603579,荣泰健康,138.66,-3.662,66,,
300545,联得装备,66.45,-3.668,171,,
300597,吉大通信,28.71,-3.722,54,,
300519,新光药业,77.92,-3.731,267,,
300568,星源材质,79.56,-3.739,107,,
601595,上海电影,37.31,-3.741,213,,
300548,博创科技,74.12,-3.753,157,,
