code,name,trade,percent,category,tilte1,tilte2
000426,兴业矿业,9.98,-0.2,有色金属-有色冶炼加工-铅锌,,
600366,宁波韵升,19.02,-0.21,有色金属-新材料-磁性材料,,
600114,东睦股份,16.92,-0.236,有色金属-新材料-金属新材料Ⅲ,,
601015,陕西黑猫,8.29,-0.241,采掘-煤炭开采-焦炭加工,,
000758,中色股份,7.95,-0.251,有色金属-有色冶炼加工-铅锌,,
000552,靖远煤电,3.92,-0.255,采掘-煤炭开采-煤炭开采Ⅲ,,
601899,紫金矿业,3.76,-0.265,有色金属-有色冶炼加工-黄金,,
601001,大同煤业,6.49,-0.307,采掘-煤炭开采-煤炭开采Ⅲ,,
600456,宝钛股份,21.75,-0.321,有色金属-有色冶炼加工-小金属,,
600489,中金黄金,11.16,-0.357,有色金属-有色冶炼加工-黄金,,
002171,楚江新材,16.14,-0.37,有色金属-有色冶炼加工-铜,,
002295,精艺股份,13.14,-0.379,有色金属-有色冶炼加工-铜,,
600348,阳泉煤业,7.87,-0.38,采掘-煤炭开采-煤炭开采Ⅲ,,
000612,焦作万方,9.89,-0.403,有色金属-有色冶炼加工-铝,,
600330,天通股份,9.64,-0.413,有色金属-新材料-磁性材料,,
300337,银邦股份,9.57,-0.416,有色金属-有色冶炼加工-铝,,
600740,山西焦化,8.85,-0.449,采掘-煤炭开采-焦炭加工,,
600408,安泰集团,4.07,-0.489,采掘-煤炭开采-焦炭加工,,
600219,南山铝业,3.90,-0.51,有色金属-有色冶炼加工-铝,,
000603,盛达矿业,14.62,-0.544,有色金属-有色冶炼加工-铅锌,,
002578,闽发铝业,5.15,-0.579,有色金属-有色冶炼加工-铝,,
002182,云海金属,11.85,-0.587,有色金属-新材料-金属新材料Ⅲ,,
600497,驰宏锌锗,8.22,-0.605,有色金属-有色冶炼加工-铅锌,,
601918,新集能源,4.78,-0.624,采掘-煤炭开采-煤炭开采Ⅲ,,
600988,赤峰黄金,14.16,-0.632,有色金属-有色冶炼加工-黄金,,
000975,银泰资源,13.81,-0.648,有色金属-有色冶炼加工-铅锌,,
000571,新大洲A,7.29,-0.681,采掘-煤炭开采-煤炭开采Ⅲ,,
