code,name,trade,percent,category,tilte1,tilte2
601857,中国石油,7.84,1.818,一带一路;可燃冰;油品改革,,
600449,宁夏建材,9.59,1.805,一带一路;央企国资改革;石灰石,,
002253,川大智胜,20.08,1.774,智慧城市;人工智能;智能交通,,
002307,北新路桥,10.67,1.716,一带一路;公路建设;参股新三板,,
600477,杭萧钢构,8.46,1.683,一带一路;新型城镇化;杭州湾大,,
603588,高能环境,11.61,1.664,一带一路;固废处理;垃圾发电,,
000948,南天信息,11.75,1.644,智慧城市;大数据;音乐产业,,
601880,大连港,2.49,1.633,一带一路;中韩自贸区;环渤海,,
300167,迪威迅,7.48,1.63,智慧城市;智能交通;超材料概念,,
600801,华新水泥,15,1.626,一带一路;节能环保;国际板,,
000909,数源科技,9.47,1.609,智慧城市;智慧停车;智能电视,,
000088,盐田港,7.63,1.598,一带一路;MSCI潜力股;油改,,
300324,旋极信息,16.07,1.58,智慧城市;手机游戏;参股民营银,,
600118,中国卫星,22.7,1.566,一带一路;军工改制;MSCI概,,
300275,梅安森,12.59,1.532,智慧城市;长江经济带;工业4.,,
002308,威创股份,9.3,1.528,智慧城市;全息手机;小间距LE,,
000151,中成股份,15.38,1.518,一带一路;人民币贬值概念;海水,,
000662,天夏智慧,12.04,1.518,智慧城市;智能家居;广西中医药,,
603169,兰石重装,6.82,1.488,一带一路;甘肃国资改革;地方国,,
600970,中材国际,8.19,1.487,一带一路;低碳;马歇尔计划,,
002800,天顺股份,25.28,1.485,一带一路;物流骨干网,,
600225,天津松江,4.12,1.478,智慧城市;云计算;地方国资改革,,
600495,晋西车轴,4.89,1.452,一带一路;铁路基建;央企国资改,,
300262,巴安水务,7.01,1.447,一带一路;海绵城市;美丽中国,,
600522,中天科技,10,1.42,一带一路;宽带中国;锂电池,,
600320,振华重工,5.03,1.411,一带一路;浦东新区;央企整合,,
002657,中科金财,20.87,1.409,智慧城市;债转股;国产软件,,
603969,银龙股份,12.33,1.398,一带一路;雄安基建;雄安新区,,
002528,英飞拓,5.08,1.397,智慧城市;智能建筑;智能交通,,
002591,恒大高新,9.47,1.392,智慧城市;节能环保;王者荣耀,,
002459,天业通联,12.48,1.381,一带一路;铁路基建;雄安新区,,
601008,连云港,4.48,1.358,一带一路;中韩自贸区;地方国资,,
000797,中国武夷,9.05,1.344,一带一路;京津冀一体化;北京环,,
300011,鼎汉技术,9.06,1.342,一带一路;铁路基建;参股民营银,,
600350,山东高速,5.29,1.341,一带一路;春运;国家科技大会,,
600509,天富能源,5.29,1.341,一带一路;低碳;新疆振兴,,
603308,应流股份,15.25,1.329,一带一路;通用航空;航空发动机,,
000978,桂林旅游,6.91,1.32,一带一路;收入改革;东盟北部湾,,
002742,三圣股份,13.89,1.313,一带一路;职业教育;生物医药,,
601179,中国西电,3.9,1.299,一带一路;智能电网;MSCI潜,,
600031,三一重工,8.64,1.29,一带一路;工业4.0;军民融合,,
601669,中国电建,6.35,1.276,一带一路;MSCI概念;排水,,
300279,和晶科技,11.15,1.272,智慧城市;智能建筑;智能家居,,
002642,荣之联,11.27,1.258,智慧城市;智能汽车;农业信息化,,
600089,特变电工,8.12,1.247,一带一路;智能电网;低碳,,
600487,亨通光电,33.7,1.232,一带一路;智慧城市;智能电网,,
600720,祁连山,8.27,1.224,一带一路;地震;保障房,,
300589,江龙船艇,26.93,1.203,一带一路;军工;军民融合,,
600717,天津港,9.26,1.202,一带一路;京津冀一体化;滨海新,,
601018,宁波港,5.1,1.191,一带一路;舟山新区;杭州湾大湾,,
002065,东华软件,8.51,1.189,智慧城市;人工智能;智能医疗,,
600338,西藏珠峰,29.9,1.184,一带一路;铟;锌,,
