code,name,trade,percent,category,tilte1,tilte2
000652,泰达股份,4.09,-0.969,雄安新区,,
000012,南玻A,7.14,-0.971,雄安新区,,
000599,青岛双星,5.96,-0.997,雄安新区,,
300197,铁汉生态,9.76,-1.014,雄安新区,,
000937,冀中能源,4.69,-1.055,雄安新区,,
002090,金智科技,19.68,-1.106,雄安新区,,
002494,华斯股份,7.15,-1.107,雄安新区,,
002459,天业通联,12.23,-1.132,雄安新区,,
300137,先河环保,19.11,-1.138,雄安新区,,
300344,太空智造,9.09,-1.196,雄安新区,,
300621,维业股份,19.79,-1.198,雄安新区,,
002108,沧州明珠,7.32,-1.215,雄安新区,,
002392,北京利尔,4,-1.235,雄安新区,,
600550,保变电气,5.54,-1.248,雄安新区,,
000923,河北宣工,18.94,-1.251,雄安新区,,
002373,千方科技,14.1,-1.261,雄安新区,,
002158,汉钟精机,11.82,-1.336,雄安新区,,
002586,围海股份,7.14,-1.381,雄安新区,,
300020,银江股份,11.95,-1.403,雄安新区,,
300062,中能电气,5.46,-1.444,雄安新区,,
002567,唐人神,5.41,-1.457,雄安新区,,
300152,科融环境,4.04,-1.463,雄安新区,,
300259,新天科技,9.81,-1.506,雄安新区,,
600340,华夏幸福,28.61,-1.515,雄安新区,,
002431,棕榈股份,7.07,-1.532,雄安新区,,
300407,凯发电气,9.86,-1.597,雄安新区,,
300157,恒泰艾普,5.97,-1.647,雄安新区,,
000605,渤海股份,17.38,-1.752,雄安新区,,
000615,京汉股份,8.73,-1.8,雄安新区,,
002616,长青集团,7.28,-1.887,雄安新区,,
000039,中集集团,14.96,-1.902,雄安新区,,
600480,凌云股份,13.22,-1.929,雄安新区,,
002146,荣盛发展,10.02,-1.957,雄安新区,,
603126,中材节能,8.34,-1.998,雄安新区,,
002929,润建通信,47.62,-2.037,雄安新区,,
600482,中国动力,23.88,-2.131,雄安新区,,
300210,森远股份,4.98,-2.161,雄安新区,,
300075,数字政通,16.68,-2.17,雄安新区,,
600739,辽宁成大,16.89,-2.2,雄安新区,,
300019,硅宝科技,8.52,-2.294,雄安新区,,
300374,恒通科技,13.97,-2.308,雄安新区,,
603106,恒银金融,24.52,-2.35,雄安新区,,
600533,栖霞建设,4.48,-2.397,雄安新区,,
300371,汇中股份,18.33,-2.552,雄安新区,,
002665,首航节能,6.97,-2.654,雄安新区,,
300156,神雾环保,12.15,-2.722,雄安新区,,
000852,石化机械,8.07,-2.771,雄安新区,,
300353,东土科技,15.75,-3.315,雄安新区,,
300428,四通新材,14.34,-3.694,雄安新区,,
002350,北京科锐,9.09,-3.708,雄安新区,,
600149,*ST坊展,8.89,-4.409,雄安新区,,
600135,乐凯胶片,8.64,-5.263,雄安新区,雄安新区将建设100%清洁电能供应城市电网,
603717,天域生态,19.3,-6.943,雄安新区,,
000401,冀东水泥,12.26,-8.027,雄安新区,,
600476,湘邮科技,17.05,-9.979,雄安新区,,
