code,name,trade,percent,category,tilte1,tilte2
603000,人民网,16.32,0.431,央企国资控股,,
601398,工商银行,4.71,0.426,央企国资控股,,
600299,安迪苏,14.18,0.425,央企国资控股,,
600726,华电能源,5.02,0.4,央企国资控股,,
601186,中国铁建,12.65,0.397,央企国资控股,,
601226,华电重工,7.94,0.379,央企国资控股,,
300455,康拓红外,21.83,0.368,央企国资控股,,
600372,中航电子,19.80,0.355,央企国资控股,,
002544,杰赛科技,28.50,0.352,央企国资控股,,
600830,香溢融通,11.94,0.336,央企国资控股,,
600420,现代制药,33.60,0.329,央企国资控股,,
601328,交通银行,6.18,0.325,央企国资控股,,
600270,外运发展,17.48,0.287,央企国资控股,,
600058,五矿发展,15.26,0.263,央企国资控股,,
000625,长安汽车,15.51,0.259,央企国资控股,,
600850,华东电脑,23.78,0.253,央企国资控股,,
600292,远达环保,12.00,0.251,央企国资控股,,
601866,中远海发,4.07,0.246,央企国资控股,,
000031,中粮地产,8.36,0.24,央企国资控股,,
000758,中色股份,8.47,0.237,央企国资控股,,
601808,中海油服,12.92,0.233,央企国资控股,,
000016,深康佳A,4.46,0.225,央企国资控股,,
002368,太极股份,32.39,0.217,央企国资控股,,
601968,宝钢包装,9.43,0.213,央企国资控股,,
000883,湖北能源,4.86,0.206,央企国资控股,,
000021,深科技,9.82,0.204,央企国资控股,,
000553,沙隆达A,14.76,0.204,央企国资控股,,
300073,当升科技,55.34,0.199,央企国资控股,,
600500,中化国际,10.93,0.183,央企国资控股,,
002179,中航光电,39.64,0.177,央企国资控股,,
000826,启迪桑德,34.91,0.172,央企国资控股,,
600313,农发种业,5.89,0.17,央企国资控股,,
600688,上海石化,6.48,0.155,央企国资控股,,
600019,宝钢股份,6.73,0.149,央企国资控股,,
600195,中牧股份,20.49,0.147,央企国资控股,,
300291,华录百纳,21.21,0.142,央企国资控股,,
600452,涪陵电力,44.81,0.134,央企国资控股,,
600433,冠豪高新,7.58,0.132,央企国资控股,,
600775,南京熊猫,15.32,0.131,央企国资控股,,
600707,彩虹股份,8.77,0.114,央企国资控股,,
600150,中国船舶,27.68,0.109,央企国资控股,,
002163,中航三鑫,10.17,0.098,央企国资控股,,
002106,莱宝高科,12.41,0.081,央企国资控股,,
000099,中信海直,12.36,0.081,央企国资控股,,
002232,启明信息,12.91,0.078,央企国资控股,,
600900,长江电力,13.16,0.076,央企国资控股,,
600661,新南洋,28.23,0.071,央企国资控股,,
600764,中电广通,32.90,0.061,央企国资控股,,
603060,国检集团,36.49,0.055,央企国资控股,,
000666,经纬纺机,23.64,0.042,央企国资控股,,
300523,辰安科技,99.92,0.02,央企国资控股,,
000862,银星能源,0,0.0,央企国资控股,,
000032,深桑达A,0,0.0,央企国资控股,,
002338,奥普光电,49.02,0.0,央企国资控股,,
600657,信达地产,0,0.0,央企国资控股,,
600863,内蒙华电,3.23,0.0,央企国资控股,,
600855,航天长峰,0,0.0,央企国资控股,,
600640,号百控股,19.86,0.0,央企国资控股,,
600710,*ST常林,0,0.0,央企国资控股,,
000922,佳电股份,0,0.0,央企国资控股,,
600406,国电南瑞,0,0.0,央企国资控股,,
600469,风神股份,0,0.0,央企国资控股,,
600705,中航资本,6.35,0.0,央企国资控股,,
600320,振华重工,5.37,0.0,央企国资控股,,
600328,兰太实业,12.39,0.0,央企国资控股,,
000916,华北高速,0,0.0,央企国资控股,,
600890,中房股份,0,0.0,央企国资控股,,
002128,露天煤业,0,0.0,央企国资控股,,
600875,东方电气,0,0.0,央企国资控股,,
000938,紫光股份,0,0.0,央企国资控股,,
601600,中国铝业,4.82,0.0,央企国资控股,,
000043,中航地产,11.95,0.0,央企国资控股,,
601989,中国重工,7.28,0.0,央企国资控股,,
600624,复旦复华,8.59,0.0,央企国资控股,,
601988,中国银行,3.65,0.0,央企国资控股,,
000050,深天马A,0,0.0,央企国资控股,,
600056,中国医药,21.66,0.0,央企国资控股,,
000166,申万宏源,6.29,0.0,央企国资控股,,
000526,紫光学大,0,0.0,央企国资控股,,
600495,晋西车轴,8.01,0.0,央企国资控股,,
600489,中金黄金,12.07,0.0,央企国资控股,,
600099,林海股份,0,0.0,央企国资控股,,
000727,华东科技,3.27,0.0,央企国资控股,,
600088,中视传媒,20.18,0.0,央企国资控股,,
000733,振华科技,0,0.0,央企国资控股,,
601016,节能风电,8.70,0.0,央企国资控股,,
600161,天坛生物,0,0.0,央企国资控股,,
000829,天音控股,0,0.0,央企国资控股,,
600151,航天机电,0,0.0,央企国资控股,,
300212,易华录,0,0.0,央企国资控股,,
002401,中海科技,17.29,0.0,央企国资控股,,
002049,紫光国芯,0,0.0,央企国资控股,,
002025,航天电器,0,0.0,央企国资控股,,
600118,中国卫星,32.65,0.0,央企国资控股,,
600647,同达创业,34.41,-0.029,央企国资控股,,
300527,华舟应急,26.36,-0.038,央企国资控股,,
600038,中直股份,50.91,-0.039,央企国资控股,,
000022,深赤湾A,19.82,-0.05,央企国资控股,,
600100,同方股份,13.95,-0.072,央企国资控股,,
002281,光迅科技,80.59,-0.074,央企国资控股,,
000852,石化机械,12.24,-0.082,央企国资控股,,
000066,长城电脑,11.15,-0.09,央企国资控股,,
603026,石大胜华,37.56,-0.106,央企国资控股,,
